Date,Open,High,Low,Close,Adj Close,Volume
2021-01-07,470.000000,476.000000,462.000000,464.000000,464.000000,75127000
2021-01-08,470.000000,474.000000,464.000000,474.000000,474.000000,91719500
2021-01-11,476.000000,482.000000,458.000000,464.000000,464.000000,107274500
2021-01-12,466.000000,520.000000,460.000000,518.000000,518.000000,285177500
2021-01-13,524.000000,530.000000,506.000000,520.000000,520.000000,125067500
2021-01-14,520.000000,534.000000,510.000000,526.000000,526.000000,85413000
2021-01-15,530.000000,532.000000,504.000000,518.000000,518.000000,97603000
2021-01-18,508.000000,524.000000,484.000000,500.000000,500.000000,127117000
2021-01-19,500.000000,504.000000,480.000000,490.000000,490.000000,122131000
2021-01-20,492.000000,520.000000,492.000000,520.000000,520.000000,90449000
2021-01-21,524.000000,530.000000,506.000000,510.000000,510.000000,74928500
2021-01-22,510.000000,512.000000,488.000000,492.000000,492.000000,76410500
2021-01-25,492.000000,566.000000,472.000000,564.000000,564.000000,340296500
2021-01-26,560.000000,562.000000,534.000000,536.000000,536.000000,234226500
2021-01-27,526.000000,544.000000,500.000000,534.000000,534.000000,155038000
2021-01-28,524.000000,572.000000,512.000000,544.000000,544.000000,265447500
2021-01-29,550.000000,570.000000,530.000000,554.000000,554.000000,131923000
2021-02-01,554.000000,564.000000,540.000000,552.000000,552.000000,93126000
2021-02-02,560.000000,582.000000,532.000000,538.000000,538.000000,143006000
2021-02-03,542.000000,586.000000,538.000000,552.000000,552.000000,156818000
2021-02-04,550.000000,562.000000,532.000000,536.000000,536.000000,140916500
2021-02-05,540.000000,550.000000,532.000000,536.000000,536.000000,49258500
2021-02-08,542.000000,544.000000,532.000000,540.000000,540.000000,52420000
2021-02-09,548.000000,570.000000,546.000000,566.000000,566.000000,163264000
2021-02-10,572.000000,606.000000,560.000000,560.000000,560.000000,279537000
2021-02-11,562.000000,566.000000,550.000000,554.000000,554.000000,49298000
2021-02-15,558.000000,566.000000,550.000000,566.000000,566.000000,42634500
2021-02-16,566.000000,576.000000,558.000000,574.000000,574.000000,61017000
2021-02-17,574.000000,574.000000,552.000000,556.000000,556.000000,69557500
2021-02-18,560.000000,564.000000,538.000000,540.000000,540.000000,78125500
2021-02-19,538.000000,546.000000,522.000000,534.000000,534.000000,66833000
2021-02-22,538.000000,552.000000,528.000000,546.000000,546.000000,87678500
2021-02-23,546.000000,566.000000,540.000000,564.000000,564.000000,123855500
2021-02-24,566.000000,568.000000,538.000000,540.000000,540.000000,145870500
2021-02-25,548.000000,550.000000,536.000000,538.000000,538.000000,39821500
2021-02-26,530.000000,538.000000,510.000000,526.000000,526.000000,146497000
2021-03-01,528.000000,538.000000,514.000000,534.000000,534.000000,108208000
2021-03-02,536.000000,540.000000,516.000000,518.000000,518.000000,83461000
2021-03-03,522.000000,540.000000,514.000000,536.000000,536.000000,125741500
2021-03-04,530.000000,536.000000,512.000000,534.000000,534.000000,101065000
2021-03-05,530.000000,554.000000,522.000000,548.000000,548.000000,150614000
2021-03-08,558.000000,560.000000,536.000000,536.000000,536.000000,98207500
2021-03-09,538.000000,544.000000,520.000000,538.000000,538.000000,59623500
2021-03-10,536.000000,544.000000,532.000000,536.000000,536.000000,40040500
2021-03-12,544.000000,564.000000,536.000000,550.000000,550.000000,115671500
2021-03-15,556.000000,558.000000,546.000000,552.000000,552.000000,25821500
2021-03-16,552.000000,552.000000,540.000000,542.000000,542.000000,39204500
2021-03-17,540.000000,582.000000,540.000000,566.000000,566.000000,206735000
2021-03-18,572.000000,572.000000,550.000000,554.000000,554.000000,75685000
2021-03-19,550.000000,558.000000,546.000000,550.000000,550.000000,45805000
2021-03-22,554.000000,564.000000,530.000000,536.000000,536.000000,85869000
2021-03-23,536.000000,540.000000,506.000000,512.000000,512.000000,200334500
2021-03-24,512.000000,524.000000,494.000000,520.000000,520.000000,131682500
2021-03-25,536.000000,562.000000,522.000000,562.000000,562.000000,264137000
2021-03-26,564.000000,568.000000,544.000000,548.000000,548.000000,140942500
2021-03-29,554.000000,566.000000,546.000000,556.000000,556.000000,180692000
2021-03-30,556.000000,560.000000,520.000000,522.000000,522.000000,1384750000
2021-03-31,525.000000,525.000000,484.000000,505.000000,505.000000,198394800
2021-04-01,510.000000,515.000000,496.000000,505.000000,505.000000,108932400
2021-04-05,515.000000,515.000000,498.000000,510.000000,510.000000,44563900
2021-04-06,510.000000,510.000000,500.000000,505.000000,505.000000,55728100
2021-04-07,510.000000,510.000000,496.000000,498.000000,498.000000,88123900
2021-04-08,515.000000,540.000000,510.000000,515.000000,515.000000,314995400
2021-04-09,515.000000,525.000000,505.000000,505.000000,505.000000,122223600
2021-04-12,505.000000,515.000000,498.000000,505.000000,505.000000,73507100
2021-04-13,510.000000,530.000000,500.000000,525.000000,525.000000,103761000
2021-04-14,525.000000,580.000000,515.000000,580.000000,580.000000,426693700
2021-04-15,585.000000,595.000000,560.000000,585.000000,585.000000,289156300
2021-04-16,590.000000,645.000000,580.000000,640.000000,640.000000,459703300
2021-04-19,640.000000,660.000000,610.000000,615.000000,615.000000,185586100
2021-04-20,615.000000,630.000000,605.000000,620.000000,620.000000,89622700
2021-04-21,620.000000,640.000000,610.000000,625.000000,625.000000,107835800
2021-04-22,630.000000,635.000000,605.000000,610.000000,610.000000,75540800
2021-04-23,605.000000,625.000000,600.000000,610.000000,610.000000,64691700
2021-04-26,610.000000,660.000000,605.000000,620.000000,620.000000,210784700
2021-04-27,620.000000,625.000000,600.000000,605.000000,605.000000,70428800
2021-04-28,605.000000,615.000000,600.000000,600.000000,600.000000,36909100
2021-04-29,615.000000,625.000000,600.000000,625.000000,625.000000,101197000
2021-04-30,630.000000,635.000000,605.000000,610.000000,610.000000,80964600
2021-05-03,605.000000,615.000000,585.000000,590.000000,590.000000,93799200
2021-05-04,590.000000,595.000000,580.000000,585.000000,585.000000,74583800
2021-05-05,585.000000,610.000000,580.000000,595.000000,595.000000,99841000
2021-05-06,600.000000,610.000000,590.000000,610.000000,610.000000,97351300
2021-05-07,615.000000,620.000000,590.000000,595.000000,595.000000,93106100
2021-05-10,595.000000,615.000000,590.000000,605.000000,605.000000,75378900
2021-05-11,600.000000,600.000000,585.000000,595.000000,595.000000,48408600
2021-05-17,600.000000,605.000000,580.000000,580.000000,580.000000,48994400
2021-05-18,590.000000,590.000000,560.000000,580.000000,580.000000,73473400
2021-05-19,580.000000,590.000000,565.000000,585.000000,585.000000,44057800
2021-05-20,585.000000,615.000000,580.000000,610.000000,610.000000,104629500
2021-05-21,615.000000,620.000000,580.000000,590.000000,590.000000,102494000
