Date,Open,High,Low,Close,Adj Close,Volume
2020-09-02,1570.000000,1625.000000,1570.000000,1625.000000,1625.000000,25093000
2020-09-03,1600.000000,1645.000000,1600.000000,1620.000000,1620.000000,16756300
2020-09-04,1610.000000,1610.000000,1565.000000,1600.000000,1600.000000,7640700
2020-09-07,1600.000000,1605.000000,1555.000000,1570.000000,1570.000000,6004700
2020-09-08,1570.000000,1610.000000,1545.000000,1605.000000,1605.000000,20544900
2020-09-09,1605.000000,1610.000000,1555.000000,1580.000000,1580.000000,16829100
2020-09-10,1470.000000,1495.000000,1470.000000,1470.000000,1470.000000,24540100
2020-09-11,1375.000000,1560.000000,1370.000000,1555.000000,1555.000000,22527800
2020-09-14,1600.000000,1600.000000,1545.000000,1580.000000,1580.000000,11971000
2020-09-15,1610.000000,1610.000000,1545.000000,1555.000000,1555.000000,16578400
2020-09-16,1565.000000,1565.000000,1510.000000,1520.000000,1520.000000,6808200
2020-09-17,1520.000000,1540.000000,1515.000000,1525.000000,1525.000000,9637200
2020-09-18,1525.000000,1600.000000,1505.000000,1600.000000,1600.000000,14273100
2020-09-21,1590.000000,1590.000000,1505.000000,1505.000000,1505.000000,19670700
2020-09-22,1495.000000,1530.000000,1470.000000,1515.000000,1515.000000,11456100
2020-09-23,1505.000000,1545.000000,1505.000000,1545.000000,1545.000000,10982400
2020-09-24,1525.000000,1535.000000,1440.000000,1440.000000,1440.000000,11201800
2020-09-25,1485.000000,1575.000000,1485.000000,1570.000000,1570.000000,13510800
2020-09-28,1580.000000,1610.000000,1530.000000,1595.000000,1595.000000,26529300
2020-09-29,1600.000000,1605.000000,1570.000000,1590.000000,1590.000000,6896900
2020-09-30,1600.000000,1610.000000,1570.000000,1595.000000,1595.000000,5859600
2020-10-01,1595.000000,1610.000000,1585.000000,1610.000000,1610.000000,6943400
2020-10-02,1610.000000,1610.000000,1565.000000,1575.000000,1575.000000,3102100
2020-10-05,1590.000000,1590.000000,1565.000000,1565.000000,1565.000000,3562000
2020-10-06,1580.000000,1585.000000,1545.000000,1545.000000,1545.000000,4514000
2020-10-07,1545.000000,1565.000000,1500.000000,1545.000000,1545.000000,17159600
2020-10-08,1545.000000,1565.000000,1515.000000,1560.000000,1560.000000,11935600
2020-10-09,1560.000000,1565.000000,1530.000000,1550.000000,1550.000000,2971500
2020-10-12,1550.000000,1600.000000,1540.000000,1590.000000,1590.000000,6982400
2020-10-13,1590.000000,1655.000000,1570.000000,1630.000000,1630.000000,16807600
2020-10-14,1630.000000,1630.000000,1610.000000,1630.000000,1630.000000,16418000
2020-10-15,1630.000000,1635.000000,1565.000000,1570.000000,1570.000000,9857000
2020-10-16,1570.000000,1595.000000,1570.000000,1580.000000,1580.000000,10298700
2020-10-19,1595.000000,1595.000000,1570.000000,1585.000000,1585.000000,3575000
2020-10-20,1580.000000,1595.000000,1550.000000,1595.000000,1595.000000,5863100
2020-10-21,1595.000000,1605.000000,1555.000000,1565.000000,1565.000000,18544200
2020-10-22,1570.000000,1580.000000,1555.000000,1580.000000,1580.000000,10650100
2020-10-23,1590.000000,1590.000000,1570.000000,1585.000000,1585.000000,12891400
2020-10-26,1585.000000,1590.000000,1570.000000,1575.000000,1575.000000,5503700
2020-10-27,1560.000000,1580.000000,1535.000000,1565.000000,1565.000000,9949000
2020-11-02,1545.000000,1550.000000,1485.000000,1525.000000,1525.000000,14878800
